site_id,timestamp,traffic_load,num_users,average_throughput,peak_throughput,signal_strength_dBm,interference_level_dBm,energy_consumption_kW,sleep_mode_enabled,handover_failures,latency_ms,optimization_action
S001,1/2/2017 23:00,54.7697867,57,1.072217891,1.67972106,-98.06694694,-95.66090743,1.583702254,FALSE,1,25.49821259,no_change
S008,1/2/2017 3:00,34.71484992,48,10.52198827,16.83558094,-79.14526348,-97.58362919,1.831579037,FALSE,1,14.25545789,no_change
S010,1/1/2017 11:00,62.21865008,68,10.55143722,13.03173754,-86.48506951,-91.49548327,3.214267007,FALSE,2,27.79309757,no_change
S008,1/2/2017 9:00,41.25846273,56,12.42373273,23.73841585,-78.86849887,-91.20568088,3.073510086,FALSE,0,17.06415639,no_change
S007,1/1/2017 10:00,24.0089857,31,5.173715253,9.411765068,-86.05019423,-96.65313623,1.341262026,TRUE,0,30.27855041,no_change
S003,1/1/2017 16:00,18.87532698,26,3.148698829,4.68187456,-85.20571083,-88.73528941,2.004658196,TRUE,1,30.40863333,reduce_energy
S010,1/1/2017 13:00,12.01220308,14,0.59783236,0.793682367,-94.89006975,-91.566572,1.270169504,TRUE,0,30.02444452,no_change
S009,1/1/2017 17:00,36.37716299,39,7.860381311,12.28801272,-82.85403019,-100.1785961,3.326984576,FALSE,0,20.67698526,no_change
S008,1/1/2017 7:00,64.41266365,89,4.983763875,6.16345289,-93.07268209,-108.2554958,3.095871125,FALSE,0,27.08958604,no_change
S008,1/1/2017 21:00,88.518419,98,7.714537371,9.886200556,-92.94831408,-99.7699302,4.23864194,FALSE,1,15.40534865,increase_capacity
S001,1/2/2017 3:00,90.15457836,127,0.5,0.905634211,-101.0172979,-93.60445495,5.044911202,FALSE,0,30.59596588,increase_capacity
S003,1/1/2017 15:00,23.86086814,30,4.80523284,5.895916776,-86.0583995,-103.0098711,1.064925284,TRUE,1,28.43601938,no_change
S007,1/3/2017 0:00,31.65337351,45,5.765154165,7.969632,-87.19127734,-98.10431806,1.951231586,FALSE,1,23.01102332,no_change
S005,1/2/2017 5:00,55.31273826,66,14.42467006,19.770165,-77.9316996,-99.46113311,3.38270324,FALSE,1,15.15075652,no_change
S003,1/1/2017 12:00,60.45078181,70,10.25702601,13.44542408,-83.05166912,-100.7171688,2.381257156,FALSE,0,21.69046299,no_change
S008,1/2/2017 5:00,65.79448557,88,11.08266783,20.03099053,-88.16749629,-104.8270828,3.46414383,FALSE,0,11.18620595,no_change
S009,1/1/2017 20:00,7.394773674,9,0.5,0.983513934,-97.95760758,-107.9074059,0.912478638,TRUE,0,15.12502077,no_change
S002,1/1/2017 13:00,29.14650326,43,5.687463395,7.810519955,-86.51744906,-100.4826438,1.085047549,TRUE,0,11.26575193,no_change
S006,1/1/2017 15:00,49.34600616,68,7.145583064,9.683893006,-87.20936079,-94.45871675,2.672502655,FALSE,2,22.13022004,no_change
S001,1/1/2017 5:00,44.14732846,58,8.399990317,13.02896163,-87.65195394,-100.4254963,3.610866616,FALSE,0,21.8604318,no_change
S009,1/2/2017 2:00,5.891365134,6,0.548350593,0.711664944,-92.15666914,-104.6902719,1.258621761,TRUE,0,25.45342202,no_change
S006,1/1/2017 9:00,60.75864092,70,8.02965232,10.02927919,-89.76487901,-95.89104276,4.173804501,FALSE,1,23.31299722,no_change
S009,1/1/2017 10:00,5.172456345,6,0.789273118,1.174139205,-87.9602164,-95.23484259,0.68216519,TRUE,0,29.29390944,no_change
S003,1/2/2017 22:00,44.28554889,49,1.025599237,1.276770681,-97.75669507,-88.13381656,3.501155379,FALSE,1,21.52375906,no_change
S004,1/2/2017 8:00,38.5512682,42,1.604156061,2.478596143,-96.58872595,-105.805558,2.261388474,FALSE,0,24.22302775,no_change
S009,1/1/2017 1:00,88.95011243,121,7.447115002,10.48452933,-94.0712597,-97.93365565,4.092247332,FALSE,0,23.47598935,increase_capacity
S005,1/1/2017 18:00,82.71849755,105,18.76273666,23.2129903,-83.34051877,-96.23034072,3.778351124,FALSE,0,20.18711327,increase_capacity
S004,1/1/2017 17:00,58.43161789,79,13.1113653,20.72735489,-81.44427535,-110.9568345,3.574834501,FALSE,0,9.202832739,no_change
S001,1/1/2017 11:00,31.07432922,33,1.857410932,2.469747518,-94.56031864,-94.8794726,1.996223701,FALSE,0,20.87046544,no_change
S001,1/2/2017 8:00,48.06655775,67,5.338425346,9.016922505,-90.483111,-98.67536007,3.002245779,FALSE,0,26.6265777,no_change
S010,1/2/2017 18:00,92.11722532,134,16.58532461,28.48155809,-88.34566916,-95.32185105,5.029546558,FALSE,1,16.5027366,increase_capacity
S007,1/1/2017 3:00,47.42331517,59,3.090298471,5.155754012,-95.43700738,-96.10476965,3.340604514,FALSE,0,18.54005062,no_change
S009,1/2/2017 9:00,13.23055953,15,1.916505582,3.154100191,-89.00984499,-93.07308837,0.970905401,TRUE,0,15.30920538,no_change
S008,1/2/2017 13:00,56.28929015,81,3.292577291,5.352024244,-95.06401137,-98.20580883,4.288869046,FALSE,0,21.54533028,no_change
S003,1/1/2017 13:00,91.35970775,119,12.44945497,21.77675564,-87.2096375,-102.9071381,5.582180075,FALSE,1,11.55867984,increase_capacity
S006,1/1/2017 17:00,72.49553279,86,5.917167266,7.463142603,-94.19526303,-97.51954059,1.832045128,FALSE,0,22.11526068,increase_capacity
S010,1/2/2017 12:00,77.55297486,81,2.069652479,3.699659277,-96.94296396,-102.6265096,5.091614962,FALSE,0,28.51163206,increase_capacity
S006,1/1/2017 2:00,75.53053916,92,15.84163594,28.2097251,-85.36618588,-102.0139203,3.789132642,FALSE,0,18.08580344,increase_capacity
S007,1/2/2017 17:00,17.509902,19,0.743472561,1.22739109,-95.77319467,-91.95210352,1.625291358,TRUE,0,12.5964737,no_change
S003,1/3/2017 0:00,88.14581581,103,9.292029067,17.44434735,-92.3973647,-98.9979121,2.414342059,FALSE,0,26.55517921,increase_capacity
S005,1/1/2017 10:00,35.51716091,49,7.439955571,11.55882535,-85.85091013,-95.20383065,1.496968112,FALSE,0,18.3684483,no_change
S006,1/2/2017 21:00,60.43633899,75,6.814504545,8.730131341,-91.18979818,-115.3674403,3.179101631,FALSE,0,11.64766648,no_change
S007,1/1/2017 7:00,14.64806075,19,3.246313863,5.713692759,-80.04791279,-93.50694541,0.949144686,TRUE,1,17.65849201,no_change
S007,1/1/2017 1:00,31.3449799,44,3.48006561,5.368097242,-91.29817384,-111.5975431,3.317290882,FALSE,0,26.29348987,no_change
S003,1/1/2017 2:00,93.71291344,120,0.5,0.974217505,-102.0628461,-89.92378102,2.558062778,FALSE,2,27.98713431,increase_capacity
S003,1/2/2017 21:00,20.23768238,22,2.367200563,3.785598572,-87.01624745,-87.68713906,1.963705942,TRUE,1,21.64304357,no_change
S008,1/2/2017 0:00,36.54080991,41,4.373805012,6.517662794,-86.98045048,-93.24154269,3.590519366,FALSE,0,16.55395833,no_change
S005,1/3/2017 0:00,84.28870123,108,0.5,0.810521031,-100.6202037,-99.62899993,2.409261807,FALSE,0,24.22714716,increase_capacity
S006,1/1/2017 13:00,37.31829014,49,6.740696802,11.08937709,-86.47242447,-105.3765337,2.637201565,FALSE,0,25.28301276,no_change
S008,1/1/2017 13:00,60.20287675,66,1.937790058,2.643254581,-96.76075427,-100.6231053,4.4498267,FALSE,0,19.55907792,no_change
S005,1/1/2017 22:00,47.3712253,48,5.91111526,9.630609914,-85.80888215,-102.1632379,2.588291629,FALSE,1,20.2309079,no_change
S002,1/2/2017 21:00,33.37563754,33,4.080635896,5.484714785,-87.31632367,-94.83579998,1.401964065,FALSE,1,23.19612002,no_change
S009,1/1/2017 3:00,67.71188411,87,6.821287188,10.35106003,-92.19005686,-98.24456762,4.457676613,FALSE,0,19.90234478,no_change
S010,1/2/2017 16:00,93.05937344,131,15.02867599,19.42198895,-87.79862537,-98.13746285,4.346438711,FALSE,0,19.99952617,increase_capacity
S003,1/2/2017 7:00,54.16534059,59,6.196034342,8.747047454,-90.46050686,-92.17111319,2.412749,FALSE,0,21.68634822,no_change
S004,1/1/2017 23:00,79.15397446,88,10.97754264,14.98125548,-89.40123012,-101.4995876,4.025090923,FALSE,0,15.82521118,increase_capacity
S002,1/1/2017 17:00,69.62571351,87,9.933714405,13.26104942,-87.69713348,-100.7343205,2.952314514,FALSE,0,26.60667148,no_change
S006,1/3/2017 0:00,37.63019596,39,4.222506213,6.411713668,-89.79591999,-99.63645807,2.859278197,FALSE,0,15.45941952,no_change
S007,1/2/2017 21:00,11.26329877,16,1.00039,1.809494824,-93.66201494,-97.48558802,0.715736081,TRUE,1,22.86179669,no_change
S001,1/2/2017 5:00,21.85626355,23,2.065628388,3.731454827,-91.03954699,-98.71144745,1.391507079,TRUE,0,11.17332989,no_change
S004,1/2/2017 15:00,84.31258752,117,7.746644946,13.67675173,-91.937545,-90.22600395,3.3418766,FALSE,0,21.3705544,increase_capacity
S004,1/1/2017 1:00,46.64581341,67,10.09768661,20.18753631,-83.54426972,-95.52579689,2.870265954,FALSE,1,24.47595816,no_change
S007,1/2/2017 3:00,68.86536759,82,9.468258494,18.76522815,-89.76220626,-103.419479,4.439985041,FALSE,0,18.92695144,no_change
S002,1/2/2017 12:00,53.79748927,59,7.715686249,12.79234489,-87.52983072,-87.95274756,3.281465049,FALSE,1,14.9608678,no_change
S004,1/2/2017 1:00,50.37241526,53,4.592658332,7.619653419,-92.39980032,-104.9747665,2.686971145,FALSE,0,17.63635701,no_change
S002,1/2/2017 9:00,27.19442967,37,1.911169761,3.397408131,-94.6036238,-98.1512017,1.719813347,TRUE,0,15.00786406,no_change
S007,1/2/2017 8:00,65.3858785,74,0.5,0.624388973,-102.553568,-107.7103641,4.167434526,FALSE,0,27.58507412,no_change
S003,1/1/2017 10:00,93.14698276,95,8.139365584,14.94579964,-92.84102229,-98.25330255,2.071911283,FALSE,0,26.40659344,increase_capacity
S008,1/1/2017 9:00,75.22543059,78,8.67827741,15.02498982,-86.47764414,-94.34539811,4.07944364,FALSE,0,27.12891299,increase_capacity
S004,1/2/2017 17:00,55.80376044,76,3.757823965,4.980718328,-94.33225884,-101.7757184,1.843759072,FALSE,0,28.94230335,no_change
S010,1/3/2017 0:00,33.66856192,40,0.5,0.950376629,-100.6808877,-99.44867142,3.375388829,FALSE,0,21.59671375,no_change
S004,1/1/2017 12:00,40.82417747,57,3.363309968,5.107010514,-92.67507248,-97.65046807,2.320692893,FALSE,0,11.49396227,no_change
S001,1/1/2017 2:00,60.77975274,70,7.500909676,14.98602024,-90.11344923,-108.9294782,2.909746048,FALSE,1,27.76352101,no_change
S003,1/2/2017 9:00,81.67043225,86,6.759429171,11.64473061,-90.82240846,-103.8085395,1.914817161,FALSE,0,23.63999333,increase_capacity
S008,1/1/2017 22:00,34.02305656,50,1.658850925,2.509972005,-96.24590371,-95.4554286,3.582612783,FALSE,1,29.34626372,no_change
S009,1/2/2017 19:00,74.12098964,75,6.15662129,9.23009174,-93.00382317,-103.8771676,2.141556071,FALSE,0,14.02446702,increase_capacity
S005,1/3/2017 1:00,65.29827683,77,4.144681706,5.584927792,-94.89419227,-103.4517218,3.521486506,FALSE,0,20.83935104,no_change
S008,1/2/2017 21:00,46.79881894,63,1.492575403,2.584433544,-97.35356182,-96.25518705,3.126751996,FALSE,0,21.65338092,no_change
S005,1/1/2017 23:00,63.6713526,78,7.860671307,10.41276883,-89.31942514,-112.7728352,3.624209799,FALSE,0,22.90907272,no_change
S001,1/1/2017 12:00,79.05926621,79,10.82328541,14.75422636,-85.99451404,-96.93452171,3.733547067,FALSE,0,14.49319078,increase_capacity
S007,1/1/2017 14:00,26.71887293,34,5.173993388,6.881023922,-84.68895934,-91.52542435,2.134708864,TRUE,1,17.17476391,reduce_energy
S003,1/1/2017 0:00,19.3818368,23,2.828730312,4.985959416,-86.23244132,-114.9063989,1.780663037,TRUE,0,11.44453342,no_change
S006,1/2/2017 3:00,7.990426744,11,1.026520466,1.417944527,-90.0065573,-98.67404687,1.734256392,TRUE,0,18.49796456,no_change
S002,1/2/2017 14:00,10.03419297,14,0.958240017,1.38568499,-93.58866726,-105.6344766,1.778435685,TRUE,0,24.76660847,no_change
S005,1/2/2017 0:00,82.15891473,82,9.895477563,17.77979049,-88.97505356,-102.5987021,4.466392477,FALSE,0,20.49830903,increase_capacity
S004,1/1/2017 3:00,43.54895869,50,1.521723515,2.699432973,-97.27789805,-93.83727582,3.381642416,FALSE,3,14.65331579,no_change
S010,1/1/2017 18:00,73.83231354,99,8.738593808,13.24993016,-89.86865968,-102.6653333,2.305392434,FALSE,0,28.30631919,increase_capacity
S006,1/1/2017 3:00,75.94032885,108,9.71995915,16.67827971,-92.36255541,-107.2626566,4.748678919,FALSE,0,15.35576747,increase_capacity
S006,1/1/2017 20:00,28.87862452,33,4.523944761,7.69725197,-86.51759016,-89.7882068,0.93891768,TRUE,1,31.50647661,no_change
S004,1/1/2017 18:00,32.16014217,44,4.438899985,8.473322988,-90.85513673,-105.0140475,2.82267578,FALSE,0,17.11436264,no_change
S001,1/2/2017 1:00,38.37927792,45,4.438448752,5.580463634,-88.28373454,-104.8365391,2.964637803,FALSE,0,16.49972311,no_change
S001,1/2/2017 10:00,91.16676111,104,4.863506255,9.141031264,-94.21159749,-103.5337338,5.243275965,FALSE,0,14.76001398,increase_capacity
S009,1/2/2017 13:00,17.46695703,22,2.080637932,2.716513204,-89.90846206,-101.1150737,0.751667662,TRUE,0,18.06395031,no_change
S010,1/2/2017 20:00,50.23758285,60,5.652190915,6.93559057,-88.71868137,-101.6862009,4.322946967,FALSE,0,10.58353918,no_change
S002,1/1/2017 7:00,86.90201788,122,12.40453066,23.12709562,-89.13175487,-103.6924267,4.121234325,FALSE,0,19.04385466,increase_capacity
S002,1/1/2017 8:00,27.77810816,29,3.731400202,4.942273307,-89.0868933,-92.30541647,0.839863871,TRUE,0,28.07310577,no_change
S003,1/2/2017 15:00,11.17094247,14,1.554521321,2.529602878,-87.24785718,-102.1821695,1.304206116,TRUE,0,26.77630731,no_change
S002,1/1/2017 10:00,82.5276844,94,3.98854877,7.879536952,-95.61741578,-103.0307017,2.57130771,FALSE,0,26.78449317,increase_capacity
S010,1/1/2017 23:00,32.05233965,41,3.150450156,3.949874185,-92.72622346,-99.46987303,3.134522415,FALSE,0,14.29414978,no_change
S009,1/1/2017 7:00,41.14730061,43,6.586479505,8.958678859,-85.59235173,-94.82944591,1.481033171,FALSE,0,12.52016317,no_change
S006,1/1/2017 10:00,72.72921244,95,1.520287561,2.57791993,-98.37836283,-111.0774619,3.979516994,FALSE,0,27.32922735,increase_capacity
S009,1/1/2017 19:00,71.62242237,81,12.17290274,23.2569544,-83.07920668,-105.2669442,3.043205541,FALSE,0,25.49704161,increase_capacity
S004,1/2/2017 6:00,79.44057323,85,16.57695381,31.91796187,-82.92112883,-96.3734872,3.472664635,FALSE,0,30.02253213,increase_capacity
S008,1/1/2017 18:00,35.33115825,35,3.806936532,5.904997809,-89.67858619,-103.4187116,3.212689277,FALSE,0,28.2306221,no_change
S004,1/3/2017 0:00,11.4237948,15,1.321295607,1.61608881,-89.21512461,-94.09847155,1.498481153,TRUE,1,23.14484304,no_change
S007,1/2/2017 15:00,35.17869969,41,0.5,0.719703172,-99.0826466,-100.5692197,1.499602027,FALSE,0,23.51232874,no_change
S005,1/1/2017 6:00,76.35055122,105,7.686419778,14.18466653,-92.9628032,-101.89137,2.791686755,FALSE,0,23.74547358,increase_capacity
S003,1/2/2017 19:00,25.55077454,35,3.454912695,4.522412881,-91.18481723,-95.1657317,1.8741321,TRUE,0,27.20017364,no_change
S007,1/2/2017 4:00,74.01036455,103,7.942704487,11.030373,-90.44089898,-98.02149783,2.349277886,FALSE,0,14.47883622,increase_capacity
S004,1/1/2017 8:00,53.8048189,53,8.492518709,10.19467769,-83.69697711,-96.3464427,2.315997267,FALSE,1,26.132415,no_change
S001,1/2/2017 19:00,54.75439829,78,4.025668253,5.989102494,-94.71740678,-82.75516219,1.887114894,FALSE,1,26.46597717,no_change
S010,1/1/2017 9:00,12.40064548,14,1.228427992,2.057288359,-90.64336416,-101.284876,1.137073786,TRUE,0,22.45801756,no_change
S004,1/2/2017 14:00,44.26301052,50,3.660321794,7.103145316,-92.61420477,-95.28000087,2.735105334,FALSE,1,17.4530161,no_change
S010,1/1/2025 21:00,37.69895316,46,5.273512777,8.820604976,-88.45303847,-106.1816091,3.270024441,FALSE,0,18.99869489,no_change
S009,1/2/2025 12:00,88.21933212,131,8.470576458,14.57178413,-92.14604563,-105.9202634,4.644861858,FALSE,0,18.10111898,increase_capacity
S006,1/1/2025 20:00,39.57163573,44,3.91338796,6.210698301,-91.06625405,-92.10970197,2.567393319,FALSE,1,21.3657254,no_change
S008,1/2/2025 0:00,6.006245528,8,0.5,0.977482169,-95.00618067,-108.5228902,1.409680734,TRUE,0,26.01671124,no_change
S004,1/1/2025 19:00,48.62863324,70,6.091417963,11.47599389,-90.27714459,-89.93111143,4.389624482,FALSE,2,22.33810529,no_change
S006,1/2/2025 7:00,47.15283295,47,6.379023119,9.543486258,-87.82685039,-95.7560148,2.957507051,FALSE,0,21.95350459,no_change
S004,1/2/2025 11:00,57.12817896,67,5.395879517,6.664119599,-90.39273239,-97.33657235,1.82566302,FALSE,0,29.58338443,no_change
S006,1/2/2025 19:00,53.80418916,54,8.223895219,11.67524813,-85.85574886,-94.26110322,2.37174468,FALSE,0,13.11395547,no_change
S009,1/2/2025 22:00,60.06899706,66,5.380632901,7.240209423,-91.81643382,-101.0881985,1.738610345,FALSE,0,26.65061728,no_change
S009,1/2/2025 16:00,60.90398516,84,1.14192263,1.864919482,-98.35553805,-99.08408748,2.31823851,FALSE,0,19.62313667,no_change
S005,1/1/2025 10:00,75.06705648,105,5.021933336,8.328895447,-94.61353152,-95.60420871,2.422229526,FALSE,0,15.57886601,increase_capacity
S005,1/2/2025 20:00,82.72523298,101,5.523150018,10.01342299,-94.80970629,-103.066445,3.917904188,FALSE,0,13.64424338,increase_capacity
S003,1/1/2025 18:00,58.07905823,69,10.77962804,21.43776548,-85.71254977,-107.3643903,2.141271157,FALSE,0,22.69992218,no_change
S009,1/1/2025 16:00,75.08513077,78,5.077846893,8.753605212,-92.15478498,-111.7795738,2.19612561,FALSE,0,25.37636728,increase_capacity
S007,1/1/2025 7:00,38.15264304,53,2.351875156,2.852642082,-95.08976032,-98.88899465,3.198588286,FALSE,1,22.23439502,no_change
S009,1/1/2025 6:00,6.953360261,9,1.330680336,2.414004174,-84.36475835,-103.4613286,1.235437248,TRUE,0,17.69459646,no_change
S001,1/1/2025 0:00,14.45417932,15,1.431880583,1.901214513,-91.31546637,-103.0233528,1.60746746,TRUE,0,10.68906835,no_change
S009,1/1/2025 21:00,47.85671693,56,6.012801004,9.102195677,-90.25664932,-108.5171716,4.189846696,FALSE,0,9.359959689,no_change
S005,1/1/2025 6:00,78.71471106,105,18.26444449,25.89730592,-80.89270563,-95.03412923,2.187311947,FALSE,1,26.53426942,increase_capacity
S006,1/2/2025 23:00,58.30830093,74,10.88424261,21.21010778,-86.35124694,-101.4237832,3.338686945,FALSE,1,13.43436551,no_change
S010,1/2/2025 13:00,83.57170904,99,10.97257851,19.08143746,-86.19107027,-102.1056471,5.428047901,FALSE,1,16.24420335,increase_capacity
S003,1/2/2025 5:00,53.40984856,76,11.20103748,14.4526226,-85.3755858,-105.7743652,4.15420114,FALSE,0,23.01912473,no_change
S008,1/2/2025 3:00,31.94300274,37,2.921032567,4.877809552,-90.32654267,-95.21471742,2.036894763,FALSE,3,18.73962864,no_change
S007,1/1/2025 5:00,39.24931406,53,7.571531322,12.0779245,-85.96451767,-106.7178934,1.806768993,FALSE,0,14.53698618,no_change
S010,1/1/2025 22:00,89.53295155,122,12.3696331,19.22759716,-90.64651591,-113.9818158,1.976848021,FALSE,0,17.21021874,increase_capacity
S002,1/1/2025 10:00,52.1444265,63,9.730238179,15.37308762,-84.15985543,-102.3972855,3.114704817,FALSE,0,12.58250062,no_change
S003,1/2/2025 18:00,57.0865745,70,8.202876765,12.57502726,-87.42553797,-106.6350115,3.090938198,FALSE,0,11.5931537,no_change
S001,1/1/2025 10:00,44.3336409,57,5.078474263,7.630208594,-92.18998286,-98.44747539,2.234925183,FALSE,0,12.01945506,no_change
S001,1/2/2025 0:00,57.24822297,85,19.21089001,37.03550533,-80.35402321,-99.40214541,1.701487773,FALSE,0,23.07207497,no_change
S008,1/1/2025 14:00,60.07976405,77,9.048874696,14.71342224,-87.52580423,-103.2679319,2.109028998,FALSE,0,22.58878448,no_change
S007,1/1/2025 6:00,48.71393238,53,10.32569468,15.26071436,-82.09488882,-98.84854842,2.379815903,FALSE,0,14.55902695,no_change
S001,1/3/2025 0:00,12.84536476,13,1.764023702,3.132800045,-84.11114975,-102.7275382,1.043858581,TRUE,0,25.500122,no_change
S003,1/1/2025 2:00,23.09230907,30,3.446307306,5.658652444,-90.05413107,-104.2247947,0.954576843,TRUE,0,12.4945528,no_change
S001,1/1/2025 22:00,38.34090761,43,2.160581955,3.336969766,-94.37036643,-102.7507997,4.130557824,FALSE,0,28.8690852,no_change
S007,1/1/2025 17:00,24.89322399,29,2.322816044,3.311243042,-92.04902204,-103.9865399,1.909169461,TRUE,0,25.30660368,no_change
S004,1/2/2025 10:00,30.48774831,45,4.939919896,6.141427,-87.01657197,-91.63169734,3.579372369,FALSE,2,17.7916516,no_change
S002,1/1/2025 9:00,89.32782097,98,14.84142886,29.29731463,-87.25063948,-85.83458567,3.681226875,FALSE,0,30.5722705,increase_capacity
S007,1/1/2025 14:00,67.90447238,98,10.11046179,15.15754431,-89.90012041,-106.5051787,1.911995486,FALSE,0,9.297403175,no_change
S002,1/1/2025 21:00,90.2693917,108,7.722800071,13.49212873,-92.55173609,-97.30069111,3.479572906,FALSE,0,19.56886165,increase_capacity
S001,1/2/2025 4:00,15.59753949,20,1.470315201,2.099722081,-91.98397066,-96.23731378,1.520338345,TRUE,0,27.68082234,no_change
S004,1/1/2025 20:00,87.73256851,98,9.263275495,18.42695584,-91.82530442,-94.95818876,5.141241903,FALSE,0,29.68051856,increase_capacity
S003,1/3/2025 0:00,82.48819358,109,7.948477465,10.99044825,-93.12517053,-90.46688615,3.73683353,FALSE,0,30.97738487,increase_capacity
S007,1/1/2025 8:00,20.81352272,29,2.818913579,3.66672865,-89.96850502,-99.90786306,0.988918588,TRUE,0,23.76770872,no_change
S004,1/2/2025 3:00,41.0177987,52,2.636051233,5.200085989,-94.86467855,-90.21873967,3.169187912,FALSE,1,27.68306088,no_change
S007,1/1/2025 1:00,11.01731605,12,1.267471843,2.482095222,-90.26958795,-103.7230998,0.995193814,TRUE,0,13.17366527,no_change
S002,1/1/2025 17:00,30.54491742,31,1.663918225,3.012742317,-94.05738096,-100.1096023,2.613108849,FALSE,1,22.53039172,no_change
S005,1/2/2025 19:00,88.51424719,102,5.515203904,7.829314486,-93.41497604,-119.0602736,3.355609275,FALSE,0,15.69895811,increase_capacity
S002,1/1/2025 2:00,60.92578881,73,8.712663659,12.22219074,-87.91229703,-91.20484062,3.970249973,FALSE,0,16.32694244,no_change
S010,1/2/2025 9:00,84.89125946,91,11.95684568,21.8128209,-83.70337889,-102.2778561,4.794771932,FALSE,0,23.08431063,increase_capacity
S008,1/2/2025 17:00,89.26187614,108,8.166841691,9.865254647,-92.96827371,-99.44509137,3.915996117,FALSE,0,14.49322811,increase_capacity
S008,1/1/2025 8:00,73.04611309,73,15.31867177,29.91935198,-80.14975791,-93.06156813,1.770359972,FALSE,2,21.48328731,increase_capacity
S005,1/2/2025 4:00,8.133004756,9,1.126061365,1.782919683,-87.628044,-108.1707818,1.137414309,TRUE,0,12.93001058,no_change
S007,1/2/2025 10:00,94.02344463,138,5.522439924,7.985276831,-96.56021386,-96.15231802,4.724855297,FALSE,2,15.57541992,increase_capacity
S008,1/2/2025 7:00,49.96261474,65,0.5,0.736811978,-101.3764948,-105.8408084,3.387283222,FALSE,0,10.11051572,no_change
S006,1/2/2025 15:00,64.7588316,66,2.713271468,4.179156894,-95.47105203,-98.52456323,2.349783787,FALSE,0,13.29798365,no_change
S007,1/1/2025 16:00,72.60523944,108,12.12124667,22.11726962,-90.32042695,-109.2953112,4.689491008,FALSE,0,23.47039742,increase_capacity
S006,1/2/2025 1:00,44.69202168,47,4.705508805,6.562364434,-89.09858436,-104.5391694,4.132744119,FALSE,0,28.82288416,no_change
S005,1/3/2025 1:00,91.68651145,121,15.4714331,20.90817865,-88.15562311,-92.71477287,3.948799209,FALSE,0,25.31531905,increase_capacity
S007,1/2/2025 14:00,69.16711759,103,13.34512994,21.38665341,-84.52802173,-101.4102124,3.576788831,FALSE,0,17.98458667,no_change
S003,1/1/2025 0:00,8.88528775,11,1.96859753,3.524751035,-84.07067888,-99.46442605,1.195725986,TRUE,1,26.47772007,no_change
S007,1/3/2025 1:00,53.05264146,78,9.752759606,12.43791102,-88.13807243,-98.6013636,2.075762281,FALSE,0,20.88910053,no_change
S002,1/2/2025 9:00,41.75237275,53,4.219647723,5.293248099,-91.52408917,-95.32642752,1.75996888,FALSE,0,24.94095155,no_change
S005,1/2/2025 3:00,44.28208712,51,5.916288445,7.393059992,-86.28334902,-96.24119773,3.040005482,FALSE,1,26.0531637,no_change
S004,1/2/2025 17:00,83.36516279,114,6.40902418,9.987598198,-94.50988885,-96.56928536,2.878297442,FALSE,0,27.55160745,increase_capacity
S001,1/2/2025 21:00,52.76559448,74,6.683408659,11.97776516,-92.2486812,-94.47224529,2.997481796,FALSE,3,27.11515414,no_change
S006,1/3/2025 1:00,83.27891426,102,8.261057726,14.45092447,-93.02282792,-98.9532651,2.435949237,FALSE,0,18.86853749,increase_capacity
S006,1/1/2025 13:00,6.447796652,8,0.911301192,1.647399421,-90.21170406,-103.0258752,1.257519122,TRUE,0,20.2279368,no_change
S003,1/1/2025 1:00,86.35047875,92,11.58948246,22.21789345,-87.10634645,-104.423316,3.444140869,FALSE,0,15.3556271,increase_capacity
S006,1/1/2025 22:00,83.18967157,92,3.047541901,5.267309173,-97.05172388,-92.20583428,2.140143319,FALSE,1,20.36093145,increase_capacity
S007,1/2/2025 20:00,82.59167559,92,19.65207222,26.62653496,-82.05460695,-92.18069961,1.92493302,FALSE,0,19.66797442,increase_capacity
S006,1/1/2025 23:00,43.75575547,64,2.028950891,2.963418921,-96.34192847,-107.7873651,1.612271569,FALSE,0,22.21731962,no_change
S009,1/2/2025 4:00,21.00106387,26,0.5,0.83151391,-101.1369227,-90.99878382,0.7927675,TRUE,1,25.76136136,no_change
S006,1/2/2025 16:00,72.02875777,82,4.033949463,7.952212823,-95.04197212,-106.3969925,3.717635641,FALSE,0,20.1048312,increase_capacity
S004,1/1/2025 18:00,65.50487321,67,4.116627079,5.351520075,-94.28854034,-98.1720088,1.89005953,FALSE,0,19.50386435,no_change
S006,1/1/2025 12:00,24.14070123,32,5.144127904,8.963529711,-85.43813065,-95.8148114,1.573698253,TRUE,0,13.3954549,no_change
S001,1/2/2025 16:00,5.30230106,7,0.648974779,1.046062391,-89.77784136,-93.38769104,1.025303115,TRUE,1,15.8668861,no_change
S009,1/3/2025 0:00,47.77391577,65,8.868578642,13.70311745,-87.28162275,-116.9403374,2.342543361,FALSE,0,23.97858582,no_change
S006,1/2/2025 3:00,8.420102504,9,0.805372419,1.319320231,-89.67735175,-101.1842528,0.746010446,TRUE,0,29.14858955,no_change
S004,1/2/2025 8:00,90.79217043,106,16.42723909,20.38150982,-82.62609998,-90.55101478,4.675946203,FALSE,1,31.34708056,increase_capacity
S008,1/1/2025 2:00,86.66438704,103,18.25154607,27.58775315,-83.31684658,-102.0389679,5.094858985,FALSE,0,29.57447632,increase_capacity
S007,1/2/2025 12:00,49.3775708,61,8.812390008,14.67530812,-86.40467306,-97.41444097,2.363903523,FALSE,0,15.07472364,no_change
